date,language,totalDownloads
1/11/2023,Spanish,23
1/11/2023,Spanish,375
1/11/2023,Spanish,9667
1/11/2023,Spanish,117
1/11/2023,Spanish,21
1/11/2023,Spanish,3
1/11/2023,Spanish,292
1/11/2023,Spanish,1168
1/11/2023,Spanish,35
1/11/2023,Spanish,1
1/11/2023,Spanish,4794
1/11/2023,Spanish,10
1/11/2023,Spanish,10
1/11/2023,Spanish,327
1/11/2023,Spanish,10
1/11/2023,Spanish,3
1/11/2023,Spanish,17
1/11/2023,Spanish,8
1/10/2023,Spanish,261
1/10/2023,Spanish,31
1/10/2023,Spanish,337
1/10/2023,Spanish,1937
1/10/2023,Spanish,254
1/10/2023,Spanish,22
1/10/2023,Spanish,42
1/10/2023,Spanish,206
1/10/2023,Spanish,1638
1/10/2023,Spanish,57
1/10/2023,Spanish,15
1/10/2023,Spanish,3388
1/10/2023,Spanish,6
1/10/2023,Spanish,1
1/10/2023,Spanish,271
1/10/2023,Spanish,19
1/10/2023,Spanish,7
1/10/2023,Spanish,8
1/10/2023,Spanish,17
1/9/2023,Spanish,230
1/9/2023,Spanish,65
1/9/2023,Spanish,238
1/9/2023,Spanish,1594
1/9/2023,Spanish,105
1/9/2023,Spanish,68
1/9/2023,Spanish,138
1/9/2023,Spanish,92
1/9/2023,Spanish,1045
1/9/2023,Spanish,163
1/9/2023,Spanish,5
1/9/2023,Spanish,2701
1/9/2023,Spanish,20
1/9/2023,Spanish,16
1/9/2023,Spanish,242
1/9/2023,Spanish,56
1/9/2023,Spanish,20
1/9/2023,Spanish,24
1/9/2023,Spanish,34
1/8/2023,Spanish,193
1/8/2023,Spanish,54
1/8/2023,Spanish,681
1/8/2023,Spanish,1232
1/8/2023,Spanish,33
1/8/2023,Spanish,20
1/8/2023,Spanish,22
1/8/2023,Spanish,523
1/8/2023,Spanish,1276
1/8/2023,Spanish,141
1/8/2023,Spanish,33
1/8/2023,Spanish,6121
1/8/2023,Spanish,7
1/8/2023,Spanish,10
1/8/2023,Spanish,181
1/8/2023,Spanish,47
1/8/2023,Spanish,20
1/8/2023,Spanish,33
1/8/2023,Spanish,43
1/7/2023,Spanish,181
1/7/2023,Spanish,37
1/7/2023,Spanish,295
1/7/2023,Spanish,1012
1/7/2023,Spanish,13
1/7/2023,Spanish,11
1/7/2023,Spanish,25
1/7/2023,Spanish,433
1/7/2023,Spanish,901
1/7/2023,Spanish,50
1/7/2023,Spanish,27
1/7/2023,Spanish,1587
1/7/2023,Spanish,45
1/7/2023,Spanish,7
1/7/2023,Spanish,197
1/7/2023,Spanish,20
1/7/2023,Spanish,10
1/7/2023,Spanish,10
1/7/2023,Spanish,9
1/6/2023,Spanish,1124
1/6/2023,Spanish,50
1/6/2023,Spanish,541
1/6/2023,Spanish,1489
1/6/2023,Spanish,96
1/6/2023,Spanish,19
1/6/2023,Spanish,13
1/6/2023,Spanish,673
1/6/2023,Spanish,1404
1/6/2023,Spanish,64
1/6/2023,Spanish,7
1/6/2023,Spanish,2319
1/6/2023,Spanish,16
1/6/2023,Spanish,15
1/6/2023,Spanish,390
1/6/2023,Spanish,13
1/6/2023,Spanish,2
1/6/2023,Spanish,32
1/6/2023,Spanish,70
1/5/2023,Spanish,502
1/5/2023,Spanish,40
1/5/2023,Spanish,374
1/5/2023,Spanish,2150
1/5/2023,Spanish,88
1/5/2023,Spanish,20
1/5/2023,Spanish,16
1/5/2023,Spanish,252
1/5/2023,Spanish,1343
1/5/2023,Spanish,345
1/5/2023,Spanish,20
1/5/2023,Spanish,2500
1/5/2023,Spanish,16
1/5/2023,Spanish,5
1/5/2023,Spanish,236
1/5/2023,Spanish,7
1/5/2023,Spanish,9
1/5/2023,Spanish,19
1/5/2023,Spanish,12
1/4/2023,Spanish,1064
1/4/2023,Spanish,69
1/4/2023,Spanish,737
1/4/2023,Spanish,2369
1/4/2023,Spanish,71
1/4/2023,Spanish,30
1/4/2023,Spanish,2
1/4/2023,Spanish,246
1/4/2023,Spanish,861
1/4/2023,Spanish,589
1/4/2023,Spanish,27
1/4/2023,Spanish,1701
1/4/2023,Spanish,15
1/4/2023,Spanish,14
1/4/2023,Spanish,175
1/4/2023,Spanish,5
1/4/2023,Spanish,3
1/4/2023,Spanish,6
1/4/2023,Spanish,26
1/3/2023,Spanish,443
1/3/2023,Spanish,27
1/3/2023,Spanish,537
1/3/2023,Spanish,1757
1/3/2023,Spanish,199
1/3/2023,Spanish,25
1/3/2023,Spanish,8
1/3/2023,Spanish,222
1/3/2023,Spanish,1212
1/3/2023,Spanish,1
1/3/2023,Spanish,938
1/3/2023,Spanish,18
1/3/2023,Spanish,2700
1/3/2023,Spanish,2
1/3/2023,Spanish,2
1/3/2023,Spanish,217
1/3/2023,Spanish,18
1/3/2023,Spanish,9
1/3/2023,Spanish,16
1/3/2023,Spanish,29
1/2/2023,Spanish,627
1/2/2023,Spanish,36
1/2/2023,Spanish,262
1/2/2023,Spanish,1808
1/2/2023,Spanish,59
1/2/2023,Spanish,17
1/2/2023,Spanish,33
1/2/2023,Spanish,669
1/2/2023,Spanish,1428
1/2/2023,Spanish,54
1/2/2023,Spanish,20
1/2/2023,Spanish,2301
1/2/2023,Spanish,5
1/2/2023,Spanish,11
1/2/2023,Spanish,166
1/2/2023,Spanish,35
1/2/2023,Spanish,9
1/2/2023,Spanish,28
1/2/2023,Spanish,18
1/1/2023,Spanish,118
1/1/2023,Spanish,143
1/1/2023,Spanish,170
1/1/2023,Spanish,841
1/1/2023,Spanish,29
1/1/2023,Spanish,6
1/1/2023,Spanish,4
1/1/2023,Spanish,403
1/1/2023,Spanish,1285
1/1/2023,Spanish,18
1/1/2023,Spanish,8
1/1/2023,Spanish,1010
1/1/2023,Spanish,1
1/1/2023,Spanish,12
1/1/2023,Spanish,106
1/1/2023,Spanish,2
1/1/2023,Spanish,6
1/1/2023,Spanish,27
1/12/2022,Spanish,120
1/12/2022,Spanish,40
1/12/2022,Spanish,265
1/12/2022,Spanish,1292
1/12/2022,Spanish,85
1/12/2022,Spanish,6
1/12/2022,Spanish,11
1/12/2022,Spanish,229
1/12/2022,Spanish,1062
1/12/2022,Spanish,16
1/12/2022,Spanish,5
1/12/2022,Spanish,1590
1/12/2022,Spanish,4
1/12/2022,Spanish,3
1/12/2022,Spanish,474
1/12/2022,Spanish,1
1/12/2022,Spanish,1
1/12/2022,Spanish,1
1/12/2022,Spanish,61
1/11/2022,Spanish,269
1/11/2022,Spanish,20
1/11/2022,Spanish,264
1/11/2022,Spanish,1540
1/11/2022,Spanish,76
1/11/2022,Spanish,20
1/11/2022,Spanish,23
1/11/2022,Spanish,180
1/11/2022,Spanish,979
1/11/2022,Spanish,52
1/11/2022,Spanish,22
1/11/2022,Spanish,4969
1/11/2022,Spanish,2
1/11/2022,Spanish,4
1/11/2022,Spanish,399
1/11/2022,Spanish,4
1/11/2022,Spanish,8
1/11/2022,Spanish,217
1/11/2022,Spanish,92
1/10/2022,Spanish,1819
1/10/2022,Spanish,122
1/10/2022,Spanish,312
1/10/2022,Spanish,2278
1/10/2022,Spanish,90
1/10/2022,Spanish,31
1/10/2022,Spanish,16
1/10/2022,Spanish,455
1/10/2022,Spanish,714
1/10/2022,Spanish,83
1/10/2022,Spanish,25
1/10/2022,Spanish,3928
1/10/2022,Spanish,6
1/10/2022,Spanish,6
1/10/2022,Spanish,545
1/10/2022,Spanish,38
1/10/2022,Spanish,7
1/10/2022,Spanish,30
1/10/2022,Spanish,351
1/9/2022,Spanish,372
1/9/2022,Spanish,30
1/9/2022,Spanish,181
1/9/2022,Spanish,2832
1/9/2022,Spanish,40
1/9/2022,Spanish,19
1/9/2022,Spanish,16
1/9/2022,Spanish,130
1/9/2022,Spanish,1402
1/9/2022,Spanish,1
1/9/2022,Spanish,60
1/9/2022,Spanish,12
1/9/2022,Spanish,3185
1/9/2022,Spanish,1
1/9/2022,Spanish,3
1/9/2022,Spanish,250
1/9/2022,Spanish,22
1/9/2022,Spanish,6
1/9/2022,Spanish,37
1/9/2022,Spanish,46
1/8/2022,Spanish,237
1/8/2022,Spanish,40
1/8/2022,Spanish,178
1/8/2022,Spanish,1712
1/8/2022,Spanish,78
1/8/2022,Spanish,1
1/8/2022,Spanish,18
1/8/2022,Spanish,308
1/8/2022,Spanish,592
1/8/2022,Spanish,44
1/8/2022,Spanish,3
1/8/2022,Spanish,1743
1/8/2022,Spanish,5
1/8/2022,Spanish,11
1/8/2022,Spanish,246
1/8/2022,Spanish,51
1/8/2022,Spanish,13
1/8/2022,Spanish,16
1/8/2022,Spanish,47
1/7/2022,Spanish,179
1/7/2022,Spanish,47
1/7/2022,Spanish,359
1/7/2022,Spanish,1046
1/7/2022,Spanish,67
1/7/2022,Spanish,10
1/7/2022,Spanish,13
1/7/2022,Spanish,332
1/7/2022,Spanish,405
1/7/2022,Spanish,127
1/7/2022,Spanish,7
1/7/2022,Spanish,982
1/7/2022,Spanish,7
1/7/2022,Spanish,373
1/7/2022,Spanish,1
1/7/2022,Spanish,6
1/7/2022,Spanish,3
1/7/2022,Spanish,37
1/6/2022,Spanish,1595
1/6/2022,Spanish,19
1/6/2022,Spanish,246
1/6/2022,Spanish,1102
1/6/2022,Spanish,32
1/6/2022,Spanish,3
1/6/2022,Spanish,3
1/6/2022,Spanish,266
1/6/2022,Spanish,447
1/6/2022,Spanish,234
1/6/2022,Spanish,12
1/6/2022,Spanish,1700
1/6/2022,Spanish,6
1/6/2022,Spanish,5
1/6/2022,Spanish,467
1/6/2022,Spanish,7
1/6/2022,Spanish,4
1/6/2022,Spanish,18
1/6/2022,Spanish,44
1/5/2022,Spanish,331
1/5/2022,Spanish,45
1/5/2022,Spanish,220
1/5/2022,Spanish,1629
1/5/2022,Spanish,43
1/5/2022,Spanish,4
1/5/2022,Spanish,22
1/5/2022,Spanish,379
1/5/2022,Spanish,550
1/5/2022,Spanish,62
1/5/2022,Spanish,15
1/5/2022,Spanish,2039
1/5/2022,Spanish,7
1/5/2022,Spanish,25
1/5/2022,Spanish,210
1/5/2022,Spanish,12
1/5/2022,Spanish,11
1/5/2022,Spanish,6
1/5/2022,Spanish,52
1/4/2022,Spanish,427
1/4/2022,Spanish,36
1/4/2022,Spanish,195
1/4/2022,Spanish,944
1/4/2022,Spanish,21
1/4/2022,Spanish,12
1/4/2022,Spanish,11
1/4/2022,Spanish,103
1/4/2022,Spanish,322
1/4/2022,Spanish,75
1/4/2022,Spanish,1404
1/4/2022,Spanish,2
1/4/2022,Spanish,406
1/4/2022,Spanish,5
1/4/2022,Spanish,11
1/4/2022,Spanish,48
1/3/2022,Spanish,275
1/3/2022,Spanish,70
1/3/2022,Spanish,201
1/3/2022,Spanish,2089
1/3/2022,Spanish,53
1/3/2022,Spanish,10
1/3/2022,Spanish,51
1/3/2022,Spanish,128
1/3/2022,Spanish,987
1/3/2022,Spanish,78
1/3/2022,Spanish,4
1/3/2022,Spanish,2769
1/3/2022,Spanish,1
1/3/2022,Spanish,18
1/3/2022,Spanish,175
1/3/2022,Spanish,2
1/3/2022,Spanish,4
1/3/2022,Spanish,43
1/2/2022,Spanish,155
1/2/2022,Spanish,16
1/2/2022,Spanish,59
1/2/2022,Spanish,1127
1/2/2022,Spanish,18
1/2/2022,Spanish,17
1/2/2022,Spanish,9
1/2/2022,Spanish,369
1/2/2022,Spanish,719
1/2/2022,Spanish,133
1/2/2022,Spanish,8
1/2/2022,Spanish,1942
1/2/2022,Spanish,2
1/2/2022,Spanish,11
1/2/2022,Spanish,178
1/2/2022,Spanish,5
1/2/2022,Spanish,44
1/2/2022,Spanish,85
1/1/2022,Spanish,171
1/1/2022,Spanish,49
1/1/2022,Spanish,82
1/1/2022,Spanish,800
1/1/2022,Spanish,19
1/1/2022,Spanish,3
1/1/2022,Spanish,5
1/1/2022,Spanish,433
1/1/2022,Spanish,1098
1/1/2022,Spanish,34
1/1/2022,Spanish,7
1/1/2022,Spanish,909
1/1/2022,Spanish,380
1/1/2022,Spanish,23
1/1/2022,Spanish,9
1/1/2022,Spanish,1
1/1/2022,Spanish,46
1/12/2021,Spanish,348
1/12/2021,Spanish,44
1/12/2021,Spanish,167
1/12/2021,Spanish,809
1/12/2021,Spanish,27
1/12/2021,Spanish,8
1/12/2021,Spanish,10
1/12/2021,Spanish,303
1/12/2021,Spanish,823
1/12/2021,Spanish,26
1/12/2021,Spanish,5
1/12/2021,Spanish,999
1/12/2021,Spanish,7
1/12/2021,Spanish,726
1/12/2021,Spanish,5
1/12/2021,Spanish,14
1/12/2021,Spanish,3
1/12/2021,Spanish,85
1/11/2021,Spanish,138
1/11/2021,Spanish,51
1/11/2021,Spanish,205
1/11/2021,Spanish,1300
1/11/2021,Spanish,50
1/11/2021,Spanish,21
1/11/2021,Spanish,11
1/11/2021,Spanish,101
1/11/2021,Spanish,697
1/11/2021,Spanish,47
1/11/2021,Spanish,8
1/11/2021,Spanish,1949
1/11/2021,Spanish,4
1/11/2021,Spanish,7
1/11/2021,Spanish,497
1/11/2021,Spanish,3
1/11/2021,Spanish,1
1/11/2021,Spanish,3
1/11/2021,Spanish,63
1/10/2021,Spanish,270
1/10/2021,Spanish,32
1/10/2021,Spanish,180
1/10/2021,Spanish,1708
1/10/2021,Spanish,43
1/10/2021,Spanish,20
1/10/2021,Spanish,93
1/10/2021,Spanish,860
1/10/2021,Spanish,145
1/10/2021,Spanish,18
1/10/2021,Spanish,2424
1/10/2021,Spanish,1
1/10/2021,Spanish,31
1/10/2021,Spanish,716
1/10/2021,Spanish,7
1/10/2021,Spanish,3
1/10/2021,Spanish,9
1/10/2021,Spanish,131
1/9/2021,Spanish,252
1/9/2021,Spanish,5
1/9/2021,Spanish,248
1/9/2021,Spanish,1673
1/9/2021,Spanish,172
1/9/2021,Spanish,6
1/9/2021,Spanish,7
1/9/2021,Spanish,147
1/9/2021,Spanish,776
1/9/2021,Spanish,146
1/9/2021,Spanish,16
1/9/2021,Spanish,2067
1/9/2021,Spanish,8
1/9/2021,Spanish,268
1/9/2021,Spanish,14
1/9/2021,Spanish,6
1/9/2021,Spanish,1
1/9/2021,Spanish,288
1/8/2021,Spanish,229
1/8/2021,Spanish,41
1/8/2021,Spanish,265
1/8/2021,Spanish,1266
1/8/2021,Spanish,52
1/8/2021,Spanish,5
1/8/2021,Spanish,21
1/8/2021,Spanish,281
1/8/2021,Spanish,286
1/8/2021,Spanish,240
1/8/2021,Spanish,2
1/8/2021,Spanish,2106
1/8/2021,Spanish,1
1/8/2021,Spanish,5
1/8/2021,Spanish,382
1/8/2021,Spanish,8
1/8/2021,Spanish,14
1/8/2021,Spanish,172
1/7/2021,Spanish,407
1/7/2021,Spanish,32
1/7/2021,Spanish,279
1/7/2021,Spanish,1648
1/7/2021,Spanish,50
1/7/2021,Spanish,2
1/7/2021,Spanish,7
1/7/2021,Spanish,331
1/7/2021,Spanish,423
1/7/2021,Spanish,65
1/7/2021,Spanish,6
1/7/2021,Spanish,1319
1/7/2021,Spanish,7
1/7/2021,Spanish,325
1/7/2021,Spanish,2
1/7/2021,Spanish,2
1/7/2021,Spanish,10
1/7/2021,Spanish,51
1/6/2021,Spanish,636
1/6/2021,Spanish,40
1/6/2021,Spanish,228
1/6/2021,Spanish,949
1/6/2021,Spanish,59
1/6/2021,Spanish,9
1/6/2021,Spanish,14
1/6/2021,Spanish,530
1/6/2021,Spanish,408
1/6/2021,Spanish,11
1/6/2021,Spanish,8
1/6/2021,Spanish,1307
1/6/2021,Spanish,7
1/6/2021,Spanish,285
1/6/2021,Spanish,1
1/6/2021,Spanish,9
1/6/2021,Spanish,34
1/5/2021,Spanish,284
1/5/2021,Spanish,26
1/5/2021,Spanish,367
1/5/2021,Spanish,1143
1/5/2021,Spanish,70
1/5/2021,Spanish,11
1/5/2021,Spanish,10
1/5/2021,Spanish,289
1/5/2021,Spanish,963
1/5/2021,Spanish,75
1/5/2021,Spanish,7
1/5/2021,Spanish,1779
1/5/2021,Spanish,8
1/5/2021,Spanish,14
1/5/2021,Spanish,285
1/5/2021,Spanish,1
1/5/2021,Spanish,6
1/5/2021,Spanish,12
1/4/2021,Spanish,313
1/4/2021,Spanish,30
1/4/2021,Spanish,269
1/4/2021,Spanish,2764
1/4/2021,Spanish,91
1/4/2021,Spanish,29
1/4/2021,Spanish,5
1/4/2021,Spanish,156
1/4/2021,Spanish,1521
1/4/2021,Spanish,85
1/4/2021,Spanish,17
1/4/2021,Spanish,1853
1/4/2021,Spanish,2
1/4/2021,Spanish,5
1/4/2021,Spanish,228
1/4/2021,Spanish,11
1/4/2021,Spanish,33
1/4/2021,Spanish,10
1/3/2021,Spanish,120
1/3/2021,Spanish,43
1/3/2021,Spanish,361
1/3/2021,Spanish,1479
1/3/2021,Spanish,70
1/3/2021,Spanish,19
1/3/2021,Spanish,13
1/3/2021,Spanish,375
1/3/2021,Spanish,1487
1/3/2021,Spanish,105
1/3/2021,Spanish,67
1/3/2021,Spanish,2086
1/3/2021,Spanish,6
1/3/2021,Spanish,21
1/3/2021,Spanish,271
1/3/2021,Spanish,8
1/3/2021,Spanish,7
1/3/2021,Spanish,7
1/3/2021,Spanish,53
1/2/2021,Spanish,88
1/2/2021,Spanish,33
1/2/2021,Spanish,110
1/2/2021,Spanish,1114
1/2/2021,Spanish,26
1/2/2021,Spanish,9
1/2/2021,Spanish,8
1/2/2021,Spanish,1283
1/2/2021,Spanish,710
1/2/2021,Spanish,41
1/2/2021,Spanish,10
1/2/2021,Spanish,2387
1/2/2021,Spanish,1
1/2/2021,Spanish,8
1/2/2021,Spanish,517
1/2/2021,Spanish,1
1/2/2021,Spanish,15
1/2/2021,Spanish,3
1/2/2021,Spanish,164
1/1/2021,Spanish,127
1/1/2021,Spanish,51
1/1/2021,Spanish,115
1/1/2021,Spanish,571
1/1/2021,Spanish,27
1/1/2021,Spanish,9
1/1/2021,Spanish,2
1/1/2021,Spanish,217
1/1/2021,Spanish,893
1/1/2021,Spanish,165
1/1/2021,Spanish,4
1/1/2021,Spanish,1451
1/1/2021,Spanish,7
1/1/2021,Spanish,289
1/1/2021,Spanish,2
1/1/2021,Spanish,1
1/1/2021,Spanish,1
1/1/2021,Spanish,24
1/12/2020,Spanish,152
1/12/2020,Spanish,29
1/12/2020,Spanish,235
1/12/2020,Spanish,881
1/12/2020,Spanish,54
1/12/2020,Spanish,6
1/12/2020,Spanish,5
1/12/2020,Spanish,467
1/12/2020,Spanish,1178
1/12/2020,Spanish,28
1/12/2020,Spanish,3
1/12/2020,Spanish,2079
1/12/2020,Spanish,12
1/12/2020,Spanish,178
1/12/2020,Spanish,5
1/12/2020,Spanish,1
1/12/2020,Spanish,5
1/12/2020,Spanish,46
1/11/2020,Spanish,1204
1/11/2020,Spanish,10
1/11/2020,Spanish,561
1/11/2020,Spanish,2006
1/11/2020,Spanish,93
1/11/2020,Spanish,7
1/11/2020,Spanish,11
1/11/2020,Spanish,553
1/11/2020,Spanish,950
1/11/2020,Spanish,187
1/11/2020,Spanish,10
1/11/2020,Spanish,2412
1/11/2020,Spanish,1
1/11/2020,Spanish,6
1/11/2020,Spanish,234
1/11/2020,Spanish,5
1/11/2020,Spanish,243
1/10/2020,Spanish,596
1/10/2020,Spanish,27
1/10/2020,Spanish,459
1/10/2020,Spanish,1434
1/10/2020,Spanish,177
1/10/2020,Spanish,13
1/10/2020,Spanish,16
1/10/2020,Spanish,63
1/10/2020,Spanish,786
1/10/2020,Spanish,38
1/10/2020,Spanish,13
1/10/2020,Spanish,3262
1/10/2020,Spanish,3
1/10/2020,Spanish,18
1/10/2020,Spanish,531
1/10/2020,Spanish,2
1/10/2020,Spanish,1
1/10/2020,Spanish,1
1/10/2020,Spanish,16
1/9/2020,Spanish,129
1/9/2020,Spanish,31
1/9/2020,Spanish,367
1/9/2020,Spanish,1404
1/9/2020,Spanish,56
1/9/2020,Spanish,6
1/9/2020,Spanish,16
1/9/2020,Spanish,731
1/9/2020,Spanish,452
1/9/2020,Spanish,140
1/9/2020,Spanish,4
1/9/2020,Spanish,2314
1/9/2020,Spanish,3
1/9/2020,Spanish,9
1/9/2020,Spanish,234
1/9/2020,Spanish,14
1/9/2020,Spanish,1
1/9/2020,Spanish,5
1/9/2020,Spanish,175
1/8/2020,Spanish,189
1/8/2020,Spanish,40
1/8/2020,Spanish,484
1/8/2020,Spanish,1172
1/8/2020,Spanish,87
1/8/2020,Spanish,11
1/8/2020,Spanish,1
1/8/2020,Spanish,695
1/8/2020,Spanish,175
1/8/2020,Spanish,58
1/8/2020,Spanish,19
1/8/2020,Spanish,2137
1/8/2020,Spanish,20
1/8/2020,Spanish,289
1/8/2020,Spanish,1
1/8/2020,Spanish,3
1/8/2020,Spanish,96
1/7/2020,Spanish,154
1/7/2020,Spanish,14
1/7/2020,Spanish,967
1/7/2020,Spanish,786
1/7/2020,Spanish,62
1/7/2020,Spanish,14
1/7/2020,Spanish,5
1/7/2020,Spanish,352
1/7/2020,Spanish,278
1/7/2020,Spanish,252
1/7/2020,Spanish,46
1/7/2020,Spanish,1688
1/7/2020,Spanish,10
1/7/2020,Spanish,473
1/7/2020,Spanish,34
1/7/2020,Spanish,131
1/6/2020,Spanish,280
1/6/2020,Spanish,14
1/6/2020,Spanish,256
1/6/2020,Spanish,1334
1/6/2020,Spanish,92
1/6/2020,Spanish,3
1/6/2020,Spanish,9
1/6/2020,Spanish,184
1/6/2020,Spanish,520
1/6/2020,Spanish,36
1/6/2020,Spanish,2
1/6/2020,Spanish,1738
1/6/2020,Spanish,4
1/6/2020,Spanish,230
1/6/2020,Spanish,8
1/6/2020,Spanish,4
1/6/2020,Spanish,22
1/6/2020,Spanish,119
1/5/2020,Spanish,297
1/5/2020,Spanish,33
1/5/2020,Spanish,191
1/5/2020,Spanish,891
1/5/2020,Spanish,67
1/5/2020,Spanish,26
1/5/2020,Spanish,7
1/5/2020,Spanish,62
1/5/2020,Spanish,1259
1/5/2020,Spanish,52
1/5/2020,Spanish,4
1/5/2020,Spanish,1858
1/5/2020,Spanish,15
1/5/2020,Spanish,517
1/5/2020,Spanish,1
1/5/2020,Spanish,74
1/5/2020,Spanish,25
1/5/2020,Spanish,38
1/4/2020,Spanish,437
1/4/2020,Spanish,18
1/4/2020,Spanish,149
1/4/2020,Spanish,1004
1/4/2020,Spanish,41
1/4/2020,Spanish,7
1/4/2020,Spanish,25
1/4/2020,Spanish,144
1/4/2020,Spanish,873
1/4/2020,Spanish,157
1/4/2020,Spanish,6
1/4/2020,Spanish,1167
1/4/2020,Spanish,4
1/4/2020,Spanish,154
1/4/2020,Spanish,4
1/4/2020,Spanish,56
1/4/2020,Spanish,50
1/4/2020,Spanish,158
1/3/2020,Spanish,102
1/3/2020,Spanish,13
1/3/2020,Spanish,147
1/3/2020,Spanish,1149
1/3/2020,Spanish,37
1/3/2020,Spanish,4
1/3/2020,Spanish,5
1/3/2020,Spanish,113
1/3/2020,Spanish,819
1/3/2020,Spanish,260
1/3/2020,Spanish,12
1/3/2020,Spanish,1844
1/3/2020,Spanish,6
1/3/2020,Spanish,5
1/3/2020,Spanish,76
1/3/2020,Spanish,13
1/3/2020,Spanish,1
1/3/2020,Spanish,2
1/3/2020,Spanish,168
1/2/2020,Spanish,185
1/2/2020,Spanish,23
1/2/2020,Spanish,66
1/2/2020,Spanish,827
1/2/2020,Spanish,96
1/2/2020,Spanish,22
1/2/2020,Spanish,4
1/2/2020,Spanish,424
1/2/2020,Spanish,1066
1/2/2020,Spanish,110
1/2/2020,Spanish,3
1/2/2020,Spanish,2606
1/2/2020,Spanish,13
1/2/2020,Spanish,38
1/2/2020,Spanish,1
1/2/2020,Spanish,1
1/2/2020,Spanish,5
1/2/2020,Spanish,10
1/1/2020,Spanish,55
1/1/2020,Spanish,26
1/1/2020,Spanish,137
1/1/2020,Spanish,625
1/1/2020,Spanish,10
1/1/2020,Spanish,25
1/1/2020,Spanish,7
1/1/2020,Spanish,1252
1/1/2020,Spanish,705
1/1/2020,Spanish,21
1/1/2020,Spanish,10
1/1/2020,Spanish,1014
1/1/2020,Spanish,6
1/1/2020,Spanish,18
1/1/2020,Spanish,71
1/1/2020,Spanish,2
1/1/2020,Spanish,6
1/1/2020,Spanish,13
1/12/2019,Spanish,131
1/12/2019,Spanish,7
1/12/2019,Spanish,120
1/12/2019,Spanish,301
1/12/2019,Spanish,37
1/12/2019,Spanish,2
1/12/2019,Spanish,6
1/12/2019,Spanish,121
1/12/2019,Spanish,534
1/12/2019,Spanish,8
1/12/2019,Spanish,1095
1/12/2019,Spanish,3
1/12/2019,Spanish,3
1/12/2019,Spanish,256
1/12/2019,Spanish,4
1/12/2019,Spanish,12
1/12/2019,Spanish,18
1/11/2019,Spanish,230
1/11/2019,Spanish,3
1/11/2019,Spanish,84
1/11/2019,Spanish,1010
1/11/2019,Spanish,129
1/11/2019,Spanish,12
1/11/2019,Spanish,6
1/11/2019,Spanish,410
1/11/2019,Spanish,869
1/11/2019,Spanish,2
1/11/2019,Spanish,98
1/11/2019,Spanish,2378
1/11/2019,Spanish,14
1/11/2019,Spanish,9
1/11/2019,Spanish,624
1/11/2019,Spanish,1
1/11/2019,Spanish,12
1/11/2019,Spanish,69
1/10/2019,Spanish,297
1/10/2019,Spanish,10
1/10/2019,Spanish,461
1/10/2019,Spanish,586
1/10/2019,Spanish,204
1/10/2019,Spanish,4
1/10/2019,Spanish,12
1/10/2019,Spanish,159
1/10/2019,Spanish,1622
1/10/2019,Spanish,215
1/10/2019,Spanish,2
1/10/2019,Spanish,4828
1/10/2019,Spanish,7
1/10/2019,Spanish,3
1/10/2019,Spanish,487
1/10/2019,Spanish,1
1/10/2019,Spanish,3
1/10/2019,Spanish,45
1/10/2019,Spanish,22
1/9/2019,Spanish,139
1/9/2019,Spanish,2
1/9/2019,Spanish,348
1/9/2019,Spanish,1323
1/9/2019,Spanish,114
1/9/2019,Spanish,4
1/9/2019,Spanish,37
1/9/2019,Spanish,278
1/9/2019,Spanish,76
1/9/2019,Spanish,5
1/9/2019,Spanish,3014
1/9/2019,Spanish,4
1/9/2019,Spanish,846
1/9/2019,Spanish,4
1/9/2019,Spanish,15
1/9/2019,Spanish,11
1/8/2019,Spanish,195
1/8/2019,Spanish,18
1/8/2019,Spanish,228
1/8/2019,Spanish,822
1/8/2019,Spanish,65
1/8/2019,Spanish,39
1/8/2019,Spanish,120
1/8/2019,Spanish,224
1/8/2019,Spanish,216
1/8/2019,Spanish,7
1/8/2019,Spanish,2246
1/8/2019,Spanish,1
1/8/2019,Spanish,124
1/8/2019,Spanish,1
1/8/2019,Spanish,11
1/8/2019,Spanish,40
1/7/2019,Spanish,84
1/7/2019,Spanish,11
1/7/2019,Spanish,309
1/7/2019,Spanish,1115
1/7/2019,Spanish,12
1/7/2019,Spanish,7
1/7/2019,Spanish,15
1/7/2019,Spanish,484
1/7/2019,Spanish,548
1/7/2019,Spanish,39
1/7/2019,Spanish,2
1/7/2019,Spanish,1497
1/7/2019,Spanish,1
1/7/2019,Spanish,1
1/7/2019,Spanish,421
1/7/2019,Spanish,5
1/7/2019,Spanish,4
1/7/2019,Spanish,2
1/7/2019,Spanish,40
1/6/2019,Spanish,447
1/6/2019,Spanish,111
1/6/2019,Spanish,229
1/6/2019,Spanish,459
1/6/2019,Spanish,105
1/6/2019,Spanish,13
1/6/2019,Spanish,625
1/6/2019,Spanish,307
1/6/2019,Spanish,47
1/6/2019,Spanish,2485
1/6/2019,Spanish,8
1/6/2019,Spanish,510
1/6/2019,Spanish,3
1/6/2019,Spanish,2
1/6/2019,Spanish,5
1/6/2019,Spanish,724
1/5/2019,Spanish,225
1/5/2019,Spanish,43
1/5/2019,Spanish,263
1/5/2019,Spanish,627
1/5/2019,Spanish,85
1/5/2019,Spanish,5
1/5/2019,Spanish,22
1/5/2019,Spanish,274
